314 37301 381 5502,608720
194 195 79,2140009
314 376 55524,545926
13302 2356 8257,100612
146 227122 2653 8619,325620
10184 1625 5614 759,247313
26497 435,314055
155298 60 79,2690335
4937 5065 507 8778,437955
400 5624 878,389087
2663 2664 31165 42125,53782
1849 75415,358589
14791 19558 25729,1515
105933 115341 5581,48639
1524 184,628027
258 445 5753,321062
314 701 80,1846441
17426 4324,21935
33710 35806 53660,2663
184 4646 83,1722637
1040 1649,49694
1517 3892 423 888,399665
20584 29219 7900 795,221246
265256 9140,5007
1582 2151 59563,99475
1232 9591,52853
1336 2027 23998 7678,132362
124143 323,356392
14668 695430 7290,4424
184 18845 1923 64,1897386
14897 195782,573
1892 286517 762 79,1969123
3498 4368,22530
27860 4562,29823
106 3449,595601
21311 7678 8257 8292,116135
106477 315 41253 4181,324395
2685 779,410784
1910 52848,35925
15412 354 548 9971,448810
1267 205 77,1462468
1214 2685 42129,410348
129666 137474 213 759,371010
16481 32882 40962 7677,15251
151673 26765 3349,15649
1739 49 5227 54164,1742984
1070 337 3865 6635,293654
1177 1337 1919 598,384039
1851 5113,75300
137445 434,457002
104 138 1460 258407,802627
106 20411 72804,584988
144833 1573 6448,94693
20501 2764 48179 82646,51457
1460 35675 5161 8366,116443
106 1807 326 878,1062918
10043 1524 7631,93006
150 4999,263251
49 522678 71568 901,1859666
2765 3879 434,487284
381 38364,272766
1168 532599 5808,155103
508 941,338281
69587 7625,37047
4699 47747 58428,34576
2168 9506,66937
3280 71781 769741 79,1886846
5436 877 9885,188929
16968 5227 7791,63538
2151 2479 4558,98798
21156 683 9353 95440,175278
10867 23269,100927
326 4934,529643
198236 37249,2846
132 429 572152,482687
2685 38 6699,1971962
31 382 46646 8647,2221704
40142 79,1878613
11170 1915 4502 4777,68309
127410 4118,15174
3876 5547 56828 75845,35792
177 606 8998,411787
1214 40 49,2731356
25964 401363 4808,49114
34591 711 9384,113265
2713 300537,37921
12402 1442 27068,117765
28229 737,103259
221506 31 423 93,2968364
19768 75125,39151
426 55176,201665
15826 266079 7784,3762
10786 3271 9092,47986
146 50114 7563 816,404872
1095 186967 657724,192235
1095 323 752,519762
1629 3031 4847,53712
1406 339807 4849 822,293779
168033 2683,118472
1245 430 797 8535,367879
147651 437 731,339439
150019 1967 245 6489,207682
2074 89991,114007
1745 24707 316 9062,276650
11521 449812 821472 972,102386
49296 50,1832685
31 3539 605,2168888
15601 5357 551,120530
15203 18299 19341,9976
31653 31655 5588 90,1256736
333 59426,120820
106 281127 4797 701,804923
14831 435,314775
1511 316 4404 7403,302270
249782 58847,565
2286 23583,38199
118659 309 382 61,1548689
164490 2149 268 7265,550249
12597 12655 570,138464
2683 7900 822,395544
132156 1739,15854
391354 413 46085,98233
1367 3109 7804,106237
326 3874 524517 878,611551
1562 193 467739 5161,303166
11115 40,1463513
10409 14351 19455 428,249379
10341 12447 23463 8630,56356
193 59883 959,363145
1367 1849 2777 4043,475240
42 822,1947276
23337 56336 6159,6721
104 105782 3367,588605
1524 184 353 9383,780911
1075 4091,116586
1903 5595 8141,89545
11422 4822,12713
313248 3147,12930
10751 6893 8525 8526,275191
184 877,742842
1250 14494 196 3249,190985
16716 48985 60 79,2691448
18137 51905,2616
1104 1337 18483 46675,174863
106 43196,583316
1919 959,152880
388121 4828 5603,25157
41 5092 529,1648245
1809 1849 423,603678
1759 28057 507 80654,426308
106 778296,582959
1946 41 42 46845,2683011
425 9154,148279
1337 220444 5862,175738
1314 5610 941 9721,180586
151 697993,507307
2082 6238,35305
36075 51503,264
1849 3317,370521
1337 2187 66,1213757
1367 600199 7804,102159
1168 136882 323,437827
1282 2685 40033 74135,395364
14163 17530 337 6069,266087
142 4934,279225
1593 382,336079
15151 1746 194 3489,372398
12960 3710,74280
3320 35791 79,1887156
1163 3136 3389,64858
1376 15011 3281,74653
1181 30463,57981
2957 3490,39180
3136 6384 7782,20646
1249 35946 952,99302
20849 25754,2710
2286 347,179923
159998 9180,3569
1158 213,248696
13452 37988 78415,3856
748 77391,109160
131 152524,302922
254 2683 304,462973
26943 299 606,318122
1622 41 8500,1617661
1617 17250 184,606110
1709 2707 339592 6701,46550
148 316080 508 5577,398604
2683 299 382,621650
1915 301 35722 394,440900
23463 428 50642 5138,281188
10132 1849 4699 757,564937
1245 187 491343 797,483701
122673 8539,3981
354 5727 83,1570771
11911 666,94420
3928 8257,72687
31 490,2156333
19366 86,1277350
1320 174598 2685 409709,345866
323 842531,356393
1849 58317,358673
1524 4113,84413
132 202338,336980
106 2769 37953,638349
1903 23431 4990,76987
425 5138 5266,191374
1454 3789,47769
12474 18674 381 9287,290139
10621 1219 13253 33276,37375
3141 3291 5877,122403
375 5 734 7412,5108873
507 8630,410485
19768 42 69176,1800700
136117 16709 435,314290
5375 7896,14075
10652 12735,2199
1380 3283 90,1273147
2519 299 379 5247,414576
1714 1856 56388,109579
1953 8685,27045
2352 3329 64 79,2827838
16290 3880 5862 8292,78532
3065 8001,13896
1897 2465 2685 579,523105
1824 2710 31 879,2225066
2335 42752,97840
255 507,554744
107890 1337 30458 3888,164987
19768 42 80168,1800519
11266 1361 139253,15393
10070 14839 5725,28019
10625 194 19596 977,424643
150 61,1414290
1617 184,605709
17288 1807 20539 26639,69538
172 1857 223153 704,320785
184 2430 252 392,950055
2199 347,151640
570766 872,79797
1608 48584,27884
10255 10256 149 42441,188977
164923 6482,76988
169567 25223 389843,33195
1232 1237 40391 869,149363
1385 18151,24618
147271 173 2712,288406
1411 4955 5 9974,5107633
19552 435,313726
3873 60 83575,1424827
26903 5717,7265
1357 187 5086 7806,357905
376 46965 73480,269548
112685 40450 4107,4738
2336 2364 6284 9710,205234
434 607 63 79,2977736
37539 7482,4411
132 224858,336958
1076 2026,45546
13644 69,1380333
1897 33880 5177,96043
23200 743,92387
165823 26057,593
41 750,1630570
355 5910 7203,147251
2080 28480 44740,12598
1739 326 5227 795,655761
175336 3114,72452
1566 372 8010,163854
22747 328 6687 6688,296612
177 2685 2688 273,822283
2632 36114,10703
1095 18493 31911 3278,226310
1903 429 434 7802,658337
25969 556486 6098 748,117134
10913 41 8589,1578259
5045 619 63,1563721
1308 382 7958,309720
18653 74894 79,1879404
26 27,3187567
1571 376,320070
323 93512,356421
323 543401 6482 686099,362815
2799 4987,27116
17079 1712 7496,66437
2797 4127 9236,71403
1856 4998 66939,96733
3280 3876 83800 843905,48381
1772 4315 5448,20706
1763 183 82972,259551
12960 6448,82989
1255 177 79 9545,2071731
1849 30493 6992 826,455976
1147 2162 529 5840,175861
106 25075 326 52355,872512
104 23058 2373 252,719584
147271 189240 704,92131
104 115 1896 9721,851764
3802 405 9752,170035
2002 3908 886,186787
1522 9151,59098
206 9404,203077
197 235 9956,514669
15097 154 1582,210237
28187 7783,16748
240528 6893 90555,265079
3930 58,1403085
12063 58882,1113
26200 376 382 508,667820
1082 2737 772,125174
15764 60 701 79,2797270
1237 27735,33195
12095 2526,32692
4999 8573,37792
13898 157581 231690,1563
686 93,1459845
3109 487675,19872
1919 28716 8437,187921
1608 214 7470,260551
1980 2764 3189,75617
1181 127875 193863 7379,64488
14050 2231 27085 27194,24174
1735 2565 4561 623,138412
1896 23269 834 918,292205
2269 299,253743
376 378 382,572947
38258 530403 6448 90584,76508
4901 5 5052 584,5106608
1095 112274 217248 323,429910
1337 1594 2002 506674,206331
4439 72640 757,219609
142838 4268 6330 8645,31958
572073 85816,162
42 7255,1791891
323 395348 93512,356423
