24779 3052,6573
129746 25549,384
24815 329985,1392
23886 736,104288
5003 5816,5670
134971 21375,1372
7315 90478,10011
156517 59619,173
59488 59996,950
29495 7960,4479
264567 414890 61697,97
25530 40863,1288
372547 9232,1305
209022 447627 456982,23
5376 61705 6323,6925
31267 77124,610
13042 35447 44387,2212
12037 13329,1872
12391 1953,11598
15241 216916,1110
51415 83865,938
10751 2540 3835,11400
212623 34019,350
454980 454981,10
12933 3941,7156
12465 16273 28141,3512
14767 34866 52883,681
14164 85856,905
13530 15944,845
15198 185866,1006
7758 9281,6712
12595 18583,675
11917 18382,3568
10142 52218,1416
146698 17658,862
169700 194530,610
30643 66531 7645,3102
18910 6415,4604
14766 207495 37977,1797
126858 35355,242
111371 470707,153
11008 8975,4483
14079 368276,872
59169 9806,3197
130122 81497,482
173353 53788 75470,601
1904 6102,11853
165489 47664,581
206172 28152,366
147150 7162,3289
13401 62316,2113
56545 7571,2203
38514 539861 540817,1598
28835 73032,917
14826 5540,3459
32112 37876,715
185287 7448,2655
10862 5205,4518
39112 54671,649
5770 83326,4434
25202 50236,789
14728 62225,1323
11770 14591 183921 31108,2340
38946 45760,318
10714 11126,2206
26388 413042 9258,4355
48239 48620,907
29953 7115,2461
10331 24697,2541
33292 4719,3061
14422 171516,863
13337 30149 38864 60969,2577
7937 8700,5352
14376 171798,1989
17733 548905,1847
10211 5037,6244
260633 63612 75915,403
162059 17214,852
53633 5740,3963
12035 12101 39925,3697
141065 8830,5032
32634 33009 60221,1119
55971 56572,670
103794 187594,193
176229 28143,905
15319 35144,3005
178183 93274,1287
27966 5334,2499
62659 9562,2410
123355 34451 80397,2923
13357 43924,532
19973 35285,1887
16155 308,159559
34501 8013,3406
128839 18294,1089
123525 45451 93198,448
25193 499798,1796
10814 19207,2655
13782 67399,403
10865 29046,3223
181706 44749,728
109465 9304,4843
265814 34871,499
152997 31012,332
37673 5028 8317,8755
20769 34725 7809,3511
161745 24658,1107
23123 321143 321144 7316,3174
10498 386840 546027,633
221620 30384,697
392 41647,101887
3393 35484,4240
24102 76509,1065
22070 54551,764
111339 72954,1366
10685 33264 56167,3990
11690 12396,3443
141131 225,274014
15018 24317,2075
10679 11429,1836
2394 26423 4705,11602
166280 267760,65
185687 22890,1275
137488 39742,272
17669 8087,4842
16999 9198,3170
13363 22118 22122 76146,4342
103693 24837 59003 8680,5278
12685 12686,1850
32187 89643,1786
3670 37763 4471,10700
28848 55027,566
5046 9048,10084
53910 81774,828
24432 58830,549
10626 192678 32618 8087,6196
117748 126799 449326 463617,236
19844 29264,2611
12697 37760,1281
7761 8890,4455
10405 14185 23475 24129,4522
23449 40623,473
3113 83306,6130
40269 81969 8446,3114
267247 46466,387
10770 124177 68285,1971
15022 8398,7726
100722 12194 4580,6882
261624 31501,748
11215 43300,1276
