244 71,4182
1259 6244,6
14474 284 538,5
239 268 4364,277
11079 529 624 8482,188
2618 71,1847
284 3515 4421 538,9
1298 23394,43
1898 244,146
2104 274,4499
1210 412 8898,59
160 46,666
2450 4377,333
284 691,317
277 3777,6
2682 872,104
2815 284,900
2736 40,337
268 3590 624,9450
284 546 55,246
1038 1132,126
1598 2449 2450,435
110 419 90,178
9147 968,88
1820 624,463
235 2815 33 4738,6
3515 7,181
1036 198,1000
284 48,759
48 7 9,100
145 284,4063
477 7582,65
160 99,184
1259 55,1399
2753 326,2441
279 393,177
2912 624 764,354
2458 274,82
71 75,908
1584 1926 2815 3663,5
160 247 2912,9
1260 184 2,29
1036 5130,2034
527 55,483
2 736,62
244 66,779
1109 3515 721,10
1195 1527,16
150 4982,1713
198 2682,164
1134 2682,254
1849 2465,7
268 3590 412 8898,1845
196 55 85,352
1144 4489 84,230
238 3424,95
198 2715,51
198 247 807,8
2 393,2175
1109 3515,4700
1598 624 764,5519
268 512,357
4489 449,102
1589 1598 3373,13
1036 678,83
284 6520,220
1144 33 7582,4492
1144 198 33 4738,156
181 8898,2731
1134 1336,23
1036 1984 214,169
1036 1585 624,10
284 678,505
122 284 68,5
2753 692,74
268 968,740
133 1584 2,11
2 3515,805
2458 29,18
247 4900,55
198 7,3415
247 46,2414
1598 282,694
139 721,39
44 64,9
546 8,27
196 2104,55
185 1926 353,93
57 685,16
4377 58,10
268 624 6684,76
2449 55,1074
198 85,471
512 624,1485
3590 624,9507
160 1926 636,1756
150 55,1744
1134 268,8193
2 459,381
2 238,216
2100 691,62
1589 624,6557
2 807,135
1144 1298 4738 48,265
284 57,1263
268 3285 764,490
2278 691,16
33 48,2778
284 5465,862
55 899,490
1984 4753 5565 7582,25
1849 268 7,8
160 476,416
1598 968,136
1144 4489 7582,382
1984 51,34
29 4716,172
2100 4489,35
2618 5465 624,185
122 5436,30
33 5392,3341
353 419,206
538 673,91
1298 5187,4026
1598 244,7077
213 55,2124
2 465,2295
1598 5465 624,1144
247 33,532
624 9111,4460
2618 624,3426
244 529,918
44 5,22
274 449,137
33 4938,1144
160 255,151
3755 4364,117
1171 2,1268
1210 268 624 8898,2515
1589 624 9111,451
1144 5392,4787
279 55,236
3755 55,506
4738 7582,13240
1210 268 55,331
268 3590,10072
268 5465 624,378
2815 51,948
1036 7,261
2450 9111,3910
1726 2,594
527 624,2046
2 284 3515 538,558
1109 1598 2465,353
1584 2,8491
2458 247,51
1584 29 606,66
1766 5392,41
1259 538,549
3590 624 8898,2009
265 624,384
1584 284,570
1036 29 5130,45
185 820,80
1926 268 284,39
284 40 538,187
569 8114,9
3373 48 55,80
1195 4732,1215
284 3285 624,38
326 538,479
160 92,2116
284 546,491
247 60,177
2 284 55,1672
196 2753 55,200
23778 265 5392,23
11079 1598,3090
1585 529,120
1183 624,360
150 3285 624,90
110 1375,5682
3590 412,1889
2 55,3182
